,_id,FIRST,LAST,ADDRESS,CITY,STATE,ZIP,LASTSENDDATE,LASTREPLY,RESPONSECATEGORY
13231,62fa919b39fe7a3ec9743ae6,Rich,Guthrie,3020 Mount Pleasant Cv,Delaware, OH,43015.0,2019-12-12 20:19:42+00:00,2020-09-16 16:29:29,DONOTCONTACT
48857,62fa919b39fe7a3ec974c610,Ernest,Ayers,7422 Second Dr,Kalamazoo, MI,49009.0,2019-06-16 15:29:15+00:00,2020-09-16 17:24:32,DONOTCONTACT
35605,62fa919b39fe7a3ec974924c,Ingrid,Alexander,1422 S Third Dr,Oshkosh, WI,54901.0,2019-11-20 04:23:23+00:00,2020-09-16 19:05:34,NEGATIVE
76027,62fa919b39fe7a3ec9753032,Christi,Craig,2872 6th Ln,West Fargo, ND,58078.0,2020-01-23 13:08:09+00:00,2020-09-16 19:29:09,DONOTCONTACT
39496,62fa919b39fe7a3ec974a17f,Cristina,Compton,3345 W Faith Cv,Arvada, CO,80003.0,2020-06-18 07:36:19+00:00,2020-09-16 20:29:00,DONOTCONTACT
95050,62fa919b39fe7a3ec9757a81,,Rowe,4922 12th Cv,Anaheim, CA,92806.0,2019-03-09 00:52:04+00:00,2020-09-16 20:33:50,DONOTCONTACT
70607,62fa919b39fe7a3ec9751b06,Caroline,Conley,1201 N 47th Cv,Douglasville, GA,30134.0,2020-08-17 13:24:46+00:00,2020-09-16 20:58:05,DONOTCONTACT
968,62fa919b39fe7a3ec9740aff,Krystal,Burke,2863 5th Blvd,Westmont, IL,60559.0,2020-09-08 07:31:25+00:00,2020-09-16 20:59:42,NEGATIVE
43012,62fa919b39fe7a3ec974af3b,Gale,Strickland,4235 E Oak Cv,Millington, TN,38053.0,2020-09-08 16:50:59+00:00,2020-09-16 21:11:10,DONOTCONTACT
5193,62fa919b39fe7a3ec9741b80,Susana,Jacobs,9094 Olsonvill Blvd,North Attleboro, MA,2760.0,2020-03-23 19:56:05+00:00,2020-09-16 21:48:41,UNSURE
37475,62fa919b39fe7a3ec974999a,Christi,Morton,6676 E Shelby Ave,Elizabeth City, NC,27909.0,2019-10-04 02:38:15+00:00,2020-09-16 21:53:10,UNSURE
27868,62fa919b39fe7a3ec9747413,Mayra,Wade,5748 Sharp Ln,North Attleboro, MA,2760.0,2019-09-29 17:59:17+00:00,2020-09-16 22:09:59,NEGATIVE
20034,62fa919b39fe7a3ec9745579,Dora,Bowers,642 Oak Ave,West Palm Beach, FL,33404.0,2019-12-27 13:04:07+00:00,2020-09-16 22:13:25,UNSURE
33301,62fa919b39fe7a3ec974894c,Raymond,Kramer,8406 Sunny Rd,Elizabeth City, NC,27909.0,2020-08-13 10:43:02+00:00,2020-09-16 22:44:46,UNSURE
2463,62fa919b39fe7a3ec97410d6,Dena,Harvey,8589 3rd Ln,Ossining, NY,10562.0,2019-01-05 15:58:48+00:00,2020-09-16 23:07:44,NEGATIVE
68002,62fa919b39fe7a3ec97510d9,Lois,Rowe,9408 Seaside Ave,Arvada, CO,80003.0,2020-08-13 17:27:27+00:00,2020-09-16 23:11:58,NEGATIVE
20687,62fa919b39fe7a3ec9745806,Jan,Alexander,5818 1st Ave,Lewis Center, OH,43035.0,2019-12-01 15:45:40+00:00,2020-09-16 23:47:22,DONOTCONTACT
41967,62fa919b39fe7a3ec974ab26,Juan,,3866 3rd Ln,Arvada, CO,80003.0,2020-05-18 06:34:50+00:00,2020-09-17 00:13:21,DONOTCONTACT
85781,62fa919b39fe7a3ec975564c,Sara,Terry,7260 Burbank Ln,Lewis Center, OH,43035.0,2020-02-17 23:03:52+00:00,2020-09-17 00:24:35,NEGATIVE
2204,62fa919b39fe7a3ec9740fd3,Dena,Roberts,9300 W 2nd Blvd,Hartford, CT,6106.0,2020-06-21 00:03:12+00:00,2020-09-17 00:34:06,UNSURE
44516,62fa919b39fe7a3ec974b51b,Scott,Schneider,9715 E Sunny Rd,Gastonia, NC,28052.0,2019-04-24 13:43:17+00:00,2020-09-17 00:41:24,DONOTCONTACT
98858,62fa919b39fe7a3ec9758961,Herman,Ball,1030 W Armstrong Cv,Douglasville, GA,30134.0,2019-01-21 15:14:39+00:00,2020-09-17 00:52:33,NEGATIVE
43700,62fa919b39fe7a3ec974b1eb,Christi,Grant,9661  St,Miami Gardens, FL,33056.0,2020-03-06 02:01:40+00:00,2020-09-17 01:13:08,DONOTCONTACT
52035,62fa919b39fe7a3ec974d27a,Jamie,Cahill,5136 Peter Cv,Camas, WA,98607.0,2020-07-01 00:54:22+00:00,2020-09-17 02:01:58,UNSURE
33664,62fa919b39fe7a3ec9748ab7,Hope,,8266 S Sharp Ave,Delaware, OH,43015.0,2020-03-07 13:06:06+00:00,2020-09-17 02:26:06,UNSURE
54091,62fa919b39fe7a3ec974da82,Sara,Robbins,2133 Sleepy Cv,Camp Hill, PA,17011.0,2020-02-29 22:22:40+00:00,2020-09-17 02:56:53,UNSURE
182,62fa919b39fe7a3ec97407ed,Christi,Andrade,8998 E 5th St,Quakertown, PA,18951.0,2020-09-10 06:46:14+00:00,2020-09-17 03:06:37,UNSURE
35509,62fa919b39fe7a3ec97491ec,Candy,Compton,5552 S Third Rd,Quakertown, PA,18951.0,2020-01-26 16:49:58+00:00,2020-09-17 03:14:37,NEGATIVE
2878,62fa919b39fe7a3ec9741275,Maria,Grant,2844 S Cherry Blvd,North Attleboro, MA,2760.0,2020-07-14 10:00:59+00:00,2020-09-17 03:14:52,NEGATIVE
16264,62fa919b39fe7a3ec97446bf,Todd,Wolfe,7996 N Glendale Rd,Douglasville, GA,30134.0,2019-12-27 20:57:04+00:00,2020-09-17 05:43:58,NEGATIVE
93615,62fa919b39fe7a3ec97574e6,Susana,Suarez,2647 Seaside Ave,Rocky Mount, NC,27804.0,2019-02-19 07:45:52+00:00,2020-09-17 07:05:00,NEGATIVE
23721,62fa919b39fe7a3ec97463e0,Cristina,Terrell,189 W Pratt Blvd,Moorhead, MN,56560.0,2019-01-27 21:58:08+00:00,2020-09-17 07:42:52,NEGATIVE
17171,62fa919b39fe7a3ec9744a4a,Candy,Church,4693 W Oak Dr,Oshkosh, WI,54901.0,2020-01-11 02:10:15+00:00,2020-09-17 08:43:34,NEGATIVE
50725,62fa919b39fe7a3ec974cd5c,Rene,Cahill,482 W 47th Rd,Schenectady, NY,12302.0,2019-06-15 18:30:39+00:00,2020-09-17 09:57:57,UNSURE
47907,62fa919b39fe7a3ec974c25a,Juana,Terry,402 N Main St,Melbourne, FL,32904.0,2020-06-22 16:52:11+00:00,2020-09-17 11:04:30,NEGATIVE
89902,62fa919b39fe7a3ec9756665,Hope,Hutchinson,7295 S  Dr,Delaware, OH,43015.0,2019-12-03 13:21:48+00:00,2020-09-17 11:12:58,DONOTCONTACT
31433,62fa919b39fe7a3ec9748200,Shane,Watson,2126 E Second St,Westmont, IL,60559.0,2020-07-20 11:07:47+00:00,2020-09-17 12:22:58,NEGATIVE
15372,62fa919b39fe7a3ec9744343,Shane,Cahill,6976 Shelby Ln,Mahwah, NJ,7430.0,2019-02-01 14:02:35+00:00,2020-09-17 13:55:03,NEGATIVE
72111,62fa919b39fe7a3ec97520e6,Candy,Suarez,8832 N Sunny Cv,Conyers, GA,30012.0,2019-03-08 08:21:59+00:00,2020-09-17 14:00:43,DONOTCONTACT
55565,62fa919b39fe7a3ec974e044,Dianna,Ayers,230 Elm Ave,Enfield, CT,6082.0,2020-01-10 22:24:16+00:00,2020-09-17 15:13:36,UNSURE
57128,62fa919b39fe7a3ec974e65f,Adriana,Case,3383 Elm Ave,Seattle, WA,98144.0,2020-02-19 09:43:06+00:00,2020-09-17 17:04:28,NEGATIVE
97713,62fa919b39fe7a3ec97584e8,Darla,French,8254 8th Ln,Madisonville, KY,42431.0,2019-05-28 18:19:36+00:00,2020-09-17 17:07:03,UNSURE
77357,62fa919b39fe7a3ec9753564,Jordan,Alexander,1583 E Lois Cv,Melbourne, FL,32904.0,2019-10-04 17:49:07+00:00,2020-09-17 17:07:24,NEGATIVE
76057,62fa919b39fe7a3ec9753050,Jan,Powers,8147 Fourth Ln,Patchogue, NY,11772.0,2019-10-07 12:54:55+00:00,2020-09-17 18:21:14,UNSURE
546,62fa919b39fe7a3ec9740959,Juana,Conley,7044 S Second St,Lewis Center, OH,43035.0,2019-01-21 22:33:34+00:00,2020-09-17 18:40:52,UNSURE
28124,62fa919b39fe7a3ec9747513,Lois,Proctor,3446 S Burbank Ave,Westport, CT,6880.0,2020-07-27 12:50:12+00:00,2020-09-17 18:59:27,UNSURE
94534,62fa919b39fe7a3ec975787d,Cristina,Farrell,9862 Martin Luther King St,Ossining, NY,10562.0,2020-09-08 17:34:39+00:00,2020-09-17 19:06:42,NEGATIVE
84379,62fa919b39fe7a3ec97550d2,Darla,Watson,9081 W Faith Ln,Douglasville, GA,30134.0,2020-06-16 16:02:52+00:00,2020-09-17 20:52:02,NEGATIVE
53140,62fa919b39fe7a3ec974d6cb,Gale,Morton,3404 Fourth Ln,Enfield, CT,6082.0,2019-12-03 05:01:48+00:00,2020-09-17 21:08:25,DONOTCONTACT
46746,62fa919b39fe7a3ec974bdd1,Ingrid,Ayers,7319 S Glenn Ln,Gastonia, NC,28052.0,2020-05-27 11:22:50+00:00,2020-09-17 21:14:36,DONOTCONTACT
99714,62fa919b39fe7a3ec9758cb9,Ingrid,Watson,6762 N 12th St,West Fargo, ND,58078.0,2020-05-05 12:47:33+00:00,2020-09-17 22:28:47,DONOTCONTACT
93073,62fa919b39fe7a3ec97572c8,Calvin,Strickland,5334 Lois Cv,New Albany, IN,47150.0,2019-05-20 07:40:30+00:00,2020-09-17 22:50:51,NEGATIVE
485,62fa919b39fe7a3ec974091c,Terry,Rowe,3749 Shelby Blvd,Paterson, NJ,7501.0,2019-01-04 03:07:13+00:00,2020-09-18 00:24:56,UNSURE
47259,62fa919b39fe7a3ec974bfd2,Shane,Cahill,108 Third St,Mchenry, IL,60050.0,2020-03-22 13:22:57+00:00,2020-09-18 01:15:32,UNSURE
73177,62fa919b39fe7a3ec9752510,Jan,Hutchinson,3084 Glenn Ave,Delaware, OH,43015.0,2020-01-14 19:57:17+00:00,2020-09-18 01:22:42,DONOTCONTACT
15998,62fa919b39fe7a3ec97445b5,Jamie,Morton,152 E Seaside Blvd,Phillipsburg, NJ,8865.0,2019-11-19 14:20:28+00:00,2020-09-18 01:29:37,DONOTCONTACT
34133,62fa919b39fe7a3ec9748c8c,Herman,Watson,8239 Mount Pleasant Rd,North Attleboro, MA,2760.0,2019-08-31 09:30:22+00:00,2020-09-18 02:36:30,DONOTCONTACT
26527,62fa919b39fe7a3ec9746ed6,Chris,Moody,5653 Glen St,Mchenry, IL,60050.0,2020-08-12 22:13:22+00:00,2020-09-18 02:56:32,UNSURE
50763,62fa919b39fe7a3ec974cd82,Calvin,Terry,5984 Shelby Rd,Richardson, TX,75080.0,2019-04-05 17:21:47+00:00,2020-09-18 03:21:58,UNSURE
47706,62fa919b39fe7a3ec974c191,Caroline,Grant,1942 W 3rd Dr,Arvada, CO,80003.0,2020-03-13 08:29:00+00:00,2020-09-18 03:31:51,UNSURE
77748,62fa919b39fe7a3ec97536eb,Clarence,,6246 Maple St,Camp Hill, PA,17011.0,2019-11-28 11:09:41+00:00,2020-09-18 03:49:27,NEGATIVE
10952,62fa919b39fe7a3ec97431ff,Susana,Terrell,9085 E Pine St,Phillipsburg, NJ,8865.0,2020-08-21 08:46:22+00:00,2020-09-18 04:08:51,DONOTCONTACT
87627,62fa919b39fe7a3ec9755d82,Hope,Hutchinson,4646 6th St,Douglasville, GA,30134.0,2019-10-30 03:58:26+00:00,2020-09-18 04:55:41,DONOTCONTACT
4867,62fa919b39fe7a3ec9741a3a,Chris,French,9920 Ethel Ave,Mchenry, IL,60050.0,2019-10-08 15:49:58+00:00,2020-09-18 06:08:06,DONOTCONTACT
12448,62fa919b39fe7a3ec97437d7,Hope,Wade,8522 Second St,Kalamazoo, MI,49009.0,2019-08-05 19:45:03+00:00,2020-09-18 06:10:03,UNSURE
97564,62fa919b39fe7a3ec9758453,Caroline,Terry,1155 E Seaside Dr,Anaheim, CA,92806.0,2019-05-30 09:49:30+00:00,2020-09-18 06:22:24,DONOTCONTACT
50175,62fa919b39fe7a3ec974cb36,Calvin,Snell,3909 Sleepy Rd,Ossining, NY,10562.0,2019-10-02 04:58:10+00:00,2020-09-18 09:21:25,DONOTCONTACT
42041,62fa919b39fe7a3ec974ab70,Michele,Andrade,2218 Poplar Dr,Garfield, NJ,7026.0,2020-09-07 08:32:01+00:00,2020-09-18 09:41:07,DONOTCONTACT
53854,62fa919b39fe7a3ec974d995,Robyn,Cahill,7865 Sharp Blvd,Anaheim, CA,92806.0,2019-06-10 18:12:38+00:00,2020-09-18 10:58:18,DONOTCONTACT
30194,62fa919b39fe7a3ec9747d29,Young,Robbins,4471 Fourth Dr,Mahwah, NJ,7430.0,2020-03-31 17:36:26+00:00,2020-09-18 11:03:46,NEGATIVE
44833,62fa919b39fe7a3ec974b658,Clarence,Phillips,5701 E 5th Blvd,Arvada, CO,80003.0,2020-07-04 13:12:06+00:00,2020-09-18 11:46:39,NEGATIVE
26458,62fa919b39fe7a3ec9746e91,Kristina,Jacobs,4121 W Olsonvill Cv,Camp Hill, PA,17011.0,2019-02-24 04:39:11+00:00,2020-09-18 12:34:15,NEGATIVE
28842,62fa919b39fe7a3ec97477e1,Ernest,,5324 W Cedar Ave,Moorhead, MN,56560.0,2020-07-25 23:12:07+00:00,2020-09-18 12:43:41,NEGATIVE
32056,62fa919b39fe7a3ec974846f,Dena,Jacobs,4568 W Maple Cv,Stillwater, MN,55082.0,2019-08-21 01:27:09+00:00,2020-09-18 13:15:49,DONOTCONTACT
12803,62fa919b39fe7a3ec974393a,Caroline,Burke,9959 Pratt Ave,West Fargo, ND,58078.0,2019-08-30 17:14:00+00:00,2020-09-18 13:54:51,NEGATIVE
41479,62fa919b39fe7a3ec974a93e,Clarence,Snell,1023 Shelby Dr,New Philadelphia, OH,44663.0,2020-03-10 14:52:23+00:00,2020-09-18 13:59:07,UNSURE
24628,62fa919b39fe7a3ec974676b,Raymond,Harvey,1743 S 6th Ave,Garfield, NJ,7026.0,2019-06-16 13:15:50+00:00,2020-09-18 14:47:12,NEGATIVE
56463,62fa919b39fe7a3ec974e3c6,Cecilia,Ball,1991 E 47th Ave,Enfield, CT,6082.0,2020-05-08 05:06:37+00:00,2020-09-18 15:30:23,UNSURE
69596,62fa919b39fe7a3ec9751713,Juan,Snell,7799 N 5th Dr,Millington, TN,38053.0,2019-06-21 02:03:55+00:00,2020-09-18 16:06:41,UNSURE
6645,62fa919b39fe7a3ec974212c,Young,Andrade,2336 N Third Rd,Paterson, NJ,7501.0,2020-02-25 15:51:34+00:00,2020-09-18 16:29:27,NEGATIVE
99306,62fa919b39fe7a3ec9758b21,Calvin,French,7941 Riverside Cv,West Fargo, ND,58078.0,2019-08-03 02:19:46+00:00,2020-09-18 16:32:54,NEGATIVE
56025,62fa919b39fe7a3ec974e210,Cecelia,Stone,890 W Sharp Ln,Westport, CT,6880.0,2020-06-29 02:25:08+00:00,2020-09-18 17:48:23,DONOTCONTACT
31007,62fa919b39fe7a3ec9748056,Marion,Roberts,1544 S Lois St,Delaware, OH,43015.0,2019-02-21 23:14:10+00:00,2020-09-18 18:15:29,DONOTCONTACT
91195,62fa919b39fe7a3ec9756b72,Raymond,Cassidy,9501 Daniel Cv,Millington, TN,38053.0,2020-01-27 22:58:07+00:00,2020-09-18 18:32:13,UNSURE
40553,62fa919b39fe7a3ec974a5a0,Lindsey,Watson,4900 Pine Dr,Westport, CT,6880.0,2019-12-23 02:47:39+00:00,2020-09-18 19:02:54,DONOTCONTACT
82770,62fa919b39fe7a3ec9754a89,Marion,Grant,6102 Sharp St,Camp Hill, PA,17011.0,2019-10-10 18:51:13+00:00,2020-09-18 20:11:04,NEGATIVE
38676,62fa919b39fe7a3ec9749e4b,Raymond,Morton,3122 Pratt Ave,Phillipsburg, NJ,8865.0,2020-09-08 20:49:54+00:00,2020-09-18 22:02:37,DONOTCONTACT
40383,62fa919b39fe7a3ec974a4f6,Sara,Benton,7282 Glenn Blvd,Westmont, IL,60559.0,2019-01-06 10:21:09+00:00,2020-09-18 22:38:27,UNSURE
72785,62fa919b39fe7a3ec9752388,Marion,Watson,1525 Purchase Dr,Camas, WA,98607.0,2020-03-26 02:33:38+00:00,2020-09-19 00:01:06,DONOTCONTACT
77124,62fa919b39fe7a3ec975347b,Dora,Snell,9235 W Seaside Ave,Mahwah, NJ,7430.0,2020-09-13 03:02:49+00:00,2020-09-19 02:20:19,UNSURE
16772,62fa919b39fe7a3ec97448bb,Chris,Wolfe,7410 E 3rd Dr,Richardson, TX,75080.0,2020-02-15 22:54:35+00:00,2020-09-19 02:57:11,UNSURE
12599,62fa919b39fe7a3ec974386e,Yvette,Sheppard,3931 W 47th Ave,Richardson, TX,75080.0,2019-10-09 04:01:32+00:00,2020-09-19 03:20:33,UNSURE
76207,62fa919b39fe7a3ec97530e6,Cecelia,Guthrie,5606 Daniel Ln,Phillipsburg, NJ,8865.0,2019-11-18 18:13:13+00:00,2020-09-19 03:49:05,NEGATIVE
66374,62fa919b39fe7a3ec9750a7d,Leanne,Craig,9975 W Elm Dr,West Fargo, ND,58078.0,2019-03-01 12:11:18+00:00,2020-09-19 03:49:25,DONOTCONTACT
65812,62fa919b39fe7a3ec975084b,Clarence,Bowers,3298 W Poplar Rd,Camp Hill, PA,17011.0,2019-08-13 00:44:13+00:00,2020-09-19 04:33:54,NEGATIVE
12968,62fa919b39fe7a3ec97439df,Juan,Ayers,2039 2nd Ln,Delaware, OH,43015.0,2019-04-15 13:03:17+00:00,2020-09-19 04:43:54,UNSURE
89343,62fa919b39fe7a3ec9756436,Adriana,Craig,7780 S Pratt Ave,Douglasville, GA,30134.0,2020-05-19 13:31:19+00:00,2020-09-19 04:53:32,DONOTCONTACT
11558,62fa919b39fe7a3ec974345d,Maria,Terry,7798 N Pine Rd,Conyers, GA,30012.0,2020-08-08 01:49:35+00:00,2020-09-19 06:43:43,NEGATIVE
52999,62fa919b39fe7a3ec974d63e,Cecilia,Stone,8112 Olsonvill Ave,Westmont, IL,60559.0,2019-03-04 00:02:29+00:00,2020-09-19 07:15:09,DONOTCONTACT
43980,62fa919b39fe7a3ec974b303,Herman,Sheppard,1278 S Glendale Ave,Melbourne, FL,32904.0,2020-06-10 11:55:25+00:00,2020-09-19 07:25:21,DONOTCONTACT
98475,62fa919b39fe7a3ec97587e2,Shane,Kramer,7761 S Eighth Cv,Media, PA,19063.0,2019-07-10 23:33:28+00:00,2020-09-19 08:09:05,NEGATIVE
22744,62fa919b39fe7a3ec974600f,Jamie,Jacobs,1960 S Second Blvd,Miami Gardens, FL,33056.0,2020-08-26 12:53:21+00:00,2020-09-19 10:54:35,UNSURE
61737,62fa919b39fe7a3ec974f860,Cecilia,Donovan,5836 Poplar Ave,Garfield, NJ,7026.0,2020-08-14 22:56:07+00:00,2020-09-19 11:06:12,NEGATIVE
29750,62fa919b39fe7a3ec9747b6d,Michele,Ayers,5910 W Ethel Cv,West Fargo, ND,58078.0,2020-07-22 14:32:58+00:00,2020-09-19 11:24:28,NEGATIVE
96240,62fa919b39fe7a3ec9757f27,Chris,Carver,3708 E Riverside Blvd,New Albany, IN,47150.0,2019-02-09 14:31:06+00:00,2020-09-19 12:41:07,UNSURE
51640,62fa919b39fe7a3ec974d0ef,Juana,Strickland,5786 Mount Pleasant St,Lewis Center, OH,43035.0,2020-08-20 09:31:50+00:00,2020-09-19 13:30:48,UNSURE
87655,62fa919b39fe7a3ec9755d9e,Yvette,Stewart,1939 W Second Rd,Patchogue, NY,11772.0,2020-04-15 19:28:32+00:00,2020-09-19 13:57:06,UNSURE
64434,62fa919b39fe7a3ec97502e9,Darla,Conley,3721 E Fourth Ln,Mchenry, IL,60050.0,2019-12-13 05:43:29+00:00,2020-09-19 15:10:20,UNSURE
60237,62fa919b39fe7a3ec974f284,Kristina,Guthrie,6396 N Second Blvd,Mchenry, IL,60050.0,2019-12-08 15:24:19+00:00,2020-09-19 15:38:00,UNSURE
47252,62fa919b39fe7a3ec974bfcb,Mayra,Burke,4311 5th Rd,Quakertown, PA,18951.0,2019-01-02 10:32:51+00:00,2020-09-19 16:01:29,DONOTCONTACT
85900,62fa919b39fe7a3ec97556c3,Ernest,Stewart,6320 Oak Dr,West Fargo, ND,58078.0,2019-05-09 02:27:31+00:00,2020-09-19 16:10:50,UNSURE
28919,62fa919b39fe7a3ec974782e,Scott,Case,2346 E Riverside Blvd,Lewis Center, OH,43035.0,2019-08-22 01:47:28+00:00,2020-09-19 16:37:13,DONOTCONTACT
29790,62fa919b39fe7a3ec9747b95,Susana,Harvey,2095 Glen St,Westport, CT,6880.0,2019-09-17 08:50:48+00:00,2020-09-19 16:38:58,UNSURE
1577,62fa919b39fe7a3ec9740d60,Maria,Lake,8763 5th Blvd,New Albany, IN,47150.0,2019-06-09 16:56:31+00:00,2020-09-19 17:16:42,NEGATIVE
67323,62fa919b39fe7a3ec9750e32,Sara,Carver,9248 Sleepy Cv,Millington, TN,38053.0,2019-08-21 17:12:16+00:00,2020-09-19 17:37:09,NEGATIVE
37301,62fa919b39fe7a3ec97498ec,Hope,Farrell,9971 Oak Cv,West Fargo, ND,58078.0,2019-11-22 07:43:15+00:00,2020-09-19 19:19:50,NEGATIVE
52248,62fa919b39fe7a3ec974d34f,Young,Case,7359 W Cedar Cv,Lewis Center, OH,43035.0,2019-06-10 17:04:19+00:00,2020-09-19 19:30:05,NEGATIVE
10616,62fa919b39fe7a3ec97430af,Dena,Church,634 Burbank Ln,Kalamazoo, MI,49009.0,2020-09-02 15:18:17+00:00,2020-09-19 20:00:36,DONOTCONTACT
57052,62fa919b39fe7a3ec974e613,Dora,Suarez,9715 Crystal Ave,Ossining, NY,10562.0,2020-05-01 15:33:42+00:00,2020-09-19 20:26:26,DONOTCONTACT
28904,62fa919b39fe7a3ec974781f,Hope,Farrell,1514 S Poplar Dr,Westmont, IL,60559.0,2020-08-08 06:48:51+00:00,2020-09-19 20:29:32,NEGATIVE
26962,62fa919b39fe7a3ec9747089,Scott,Carver,5497 Riverside Ave,Hartford, CT,6106.0,2019-02-03 07:24:03+00:00,2020-09-19 23:52:02,DONOTCONTACT
95334,62fa919b39fe7a3ec9757b9d,Calvin,Bassett,6071 12th Ave,Melbourne, FL,32904.0,2019-07-01 04:01:22+00:00,2020-09-20 00:38:02,NEGATIVE
17323,62fa919b39fe7a3ec9744ae2,Dora,Conley,8092 E Sharp St,Madisonville, KY,42431.0,2020-08-23 19:07:28+00:00,2020-09-20 04:59:39,DONOTCONTACT
9924,62fa919b39fe7a3ec9742dfb,Susana,Watson,2687 S Sleepy Ln,New Albany, IN,47150.0,2019-02-21 01:05:11+00:00,2020-09-20 06:06:00,DONOTCONTACT
37051,62fa919b39fe7a3ec97497f2,Dora,Kramer,2842 Samuel Dr,Camp Hill, PA,17011.0,2019-11-21 07:36:41+00:00,2020-09-20 06:18:51,UNSURE
46681,62fa919b39fe7a3ec974bd90,Shane,Lake,4338 W Cedar Cv,Rocky Mount, NC,27804.0,2020-06-07 07:07:28+00:00,2020-09-20 06:38:40,NEGATIVE
22877,62fa919b39fe7a3ec9746094,Robyn,Terrell,4693 Fourth Cv,Seattle, WA,98144.0,2020-07-17 02:11:08+00:00,2020-09-20 07:40:20,UNSURE
73952,62fa919b39fe7a3ec9752817,Krystal,Bassett,5241 1st Cv,Olive Branch, MS,38654.0,2020-01-12 03:13:41+00:00,2020-09-20 07:59:15,UNSURE
95413,62fa919b39fe7a3ec9757bec,Leanne,Dwyer,8732 W Lois Rd,Camas, WA,98607.0,2020-08-22 06:30:25+00:00,2020-09-20 08:00:31,NEGATIVE
75315,62fa919b39fe7a3ec9752d6a,Rich,Pollard,8309 S Cedar Rd,Anaheim, CA,92806.0,2020-02-15 07:59:40+00:00,2020-09-20 10:11:47,UNSURE
19898,62fa919b39fe7a3ec97454f1,Jamie,Alexander,8722 N Sleepy Rd,Westport, CT,6880.0,2019-09-20 08:34:16+00:00,2020-09-20 10:23:13,DONOTCONTACT
32894,62fa919b39fe7a3ec97487b5,Cristina,Terry,7350 8th St,Phillipsburg, NJ,8865.0,2019-08-22 10:48:23+00:00,2020-09-20 10:42:47,DONOTCONTACT
22320,62fa919b39fe7a3ec9745e67,Dena,Conley,1391 Martin Luther King Cv,West Fargo, ND,58078.0,2019-07-08 09:43:56+00:00,2020-09-20 10:54:32,NEGATIVE
43927,62fa919b39fe7a3ec974b2ce,Cristina,Compton,9560 S Eighth St,Schenectady, NY,12302.0,2019-11-10 03:15:47+00:00,2020-09-20 11:20:39,UNSURE
56935,62fa919b39fe7a3ec974e59e,Samuel,Phillips,7351 Armstrong Dr,New Philadelphia, OH,44663.0,2019-08-29 07:23:07+00:00,2020-09-20 11:23:43,UNSURE
388,62fa919b39fe7a3ec97408bb,Sara,Hinton,5984 N Peter Rd,Garfield, NJ,7026.0,2020-09-17 02:22:02+00:00,2020-09-20 11:44:26,NEGATIVE
37151,62fa919b39fe7a3ec9749856,Jessica,Farrell,8997 N Second St,Enfield, CT,6082.0,2019-04-03 19:34:03+00:00,2020-09-20 13:48:51,DONOTCONTACT
88086,62fa919b39fe7a3ec9755f4d,Cecilia,Ball,7628 S Eighth Cv,Olive Branch, MS,38654.0,2020-02-18 11:22:12+00:00,2020-09-20 15:29:58,DONOTCONTACT
80136,62fa919b39fe7a3ec975403f,Michele,Proctor,6031 Cedar Dr,Phillipsburg, NJ,8865.0,2020-02-25 09:03:32+00:00,2020-09-20 17:11:32,DONOTCONTACT
49831,62fa919b39fe7a3ec974c9de,Gale,Grant,6170 E 4th Ave,North Attleboro, MA,2760.0,2019-07-11 17:01:50+00:00,2020-09-20 18:13:44,UNSURE
46876,62fa919b39fe7a3ec974be53,Shane,Farrell,6971 W Main Cv,Melbourne, FL,32904.0,2019-02-10 02:11:22+00:00,2020-09-20 18:24:20,DONOTCONTACT
16811,62fa919b39fe7a3ec97448e2,Todd,Bowers,6186 Peter Ave,Rocky Mount, NC,27804.0,2020-04-17 02:48:47+00:00,2020-09-20 18:26:11,UNSURE
20847,62fa919b39fe7a3ec97458a6,Sara,French,2685 Pratt Dr,Phillipsburg, NJ,8865.0,2020-09-18 03:48:20+00:00,2020-09-20 18:27:18,UNSURE
57903,62fa919b39fe7a3ec974e966,Rene,Hinton,2356 Glenn Blvd,Lewis Center, OH,43035.0,2019-09-04 12:35:15+00:00,2020-09-20 19:05:36,DONOTCONTACT
10076,62fa919b39fe7a3ec9742e93,Rolando,Compton,9911 E Second St,Rocky Mount, NC,27804.0,2020-01-27 18:00:07+00:00,2020-09-20 19:10:37,DONOTCONTACT
50474,62fa919b39fe7a3ec974cc61,Adriana,Watson,2094 1st Dr,Paterson, NJ,7501.0,2020-01-22 09:16:34+00:00,2020-09-20 19:26:06,NEGATIVE
37405,62fa919b39fe7a3ec9749954,Dianna,Conley,9073 Martin Luther King Blvd,Mchenry, IL,60050.0,2019-05-21 11:58:05+00:00,2020-09-20 21:12:08,DONOTCONTACT
5284,62fa919b39fe7a3ec9741bdb,Dora,Conley,4158 Poplar Rd,Conyers, GA,30012.0,2020-08-10 18:28:31+00:00,2020-09-20 21:12:28,UNSURE
92679,62fa919b39fe7a3ec975713e,Yvette,Strickland,5353 W  Dr,Mechanicsville, VA,23111.0,2019-04-22 23:09:11+00:00,2020-09-20 21:27:56,UNSURE
38820,62fa919b39fe7a3ec9749edb,Lindsey,Stewart,608 Oak Blvd,Rocky Mount, NC,27804.0,2019-12-09 05:13:14+00:00,2020-09-20 21:28:31,UNSURE
